x,y,led_0,led_1,led_2,led_3,led_4,led_5,led_6,led_7,led_8,led_9,led_10,led_11,led_12,led_13,led_14,led_15,led_16,led_17,led_18,led_19,led_20,led_21,led_22,led_23,led_24,led_25,led_26,led_27,led_28,led_29,led_30,led_31,led_32,led_33,led_34,led_35
240,640,0.4136392755286933,0.26441666,0.069933414,0.019612972,0.0,0.0,0.761654,0.4232627506017894,0.10422789650054672,0.026405755,0.0,0.0,0.30825377,0.20595422,0.055156354,0.01909576,0.0,0.0,0.065818995,0.05610814,0.027205354,0.012268267,0.0,0.0,0.019290928,0.015538305,0.012220314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021924173,0.0183023,0.0,0.0,0.0,0.0,0.092994265,0.058913544,0.02434208,0.0,0.0,0.0,0.37513036,0.25910135882172514,0.05784282,0.01857343,0.0,0.0,0.7714213,0.36674672,0.070363335,0.021161001,0.0,0.0
1760,960,0.0,0.02741938,0.09175162,0.17122431,0.1271033,0.038663007,0.020067787,0.0,0.24148189,0.5950781,0.37315008,0.0731796,0.017623708,0.059488557,0.25104815,0.5956192,0.3690639,0.10085846,0.0,0.03444729,0.10052594,0.19002181,0.14317568,0.042439647,0.0,0.0,0.02769938,0.03608214,0.030653216,0.020642485,0.0,0.0,0.0,0.015206657,0.0,0.0
1200,720,0.064331666,0.19117032,0.33841917,0.20077133,0.054620765,0.016720638,0.089511774,0.31590351362812574,0.7991142060088832,0.40968835,0.09645877,0.017779553,0.053902302,0.214156,0.34517998,0.19741645,0.053490035,0.017839825,0.026427323,0.065190114,0.091068015,0.06446352,0.027951933,0.011181703,0.0,0.01554483,0.019337142,0.01834758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010658321,0.0,0.0,0.0,0.02471216,0.050058443,0.058503065,0.0,0.0,0.018041776,0.050981462,0.15151514,0.2767193,0.0,0.0,0.022268128,0.08116465,0.29155165971238706,0.7733514410722568,0.0,0.0,0.022004535,0.07393603,0.2808101,0.5021151
160,1120,0.096501224,0.07068828,0.0284211,0.012552301,0.0,0.0,0.47261098,0.18878141767291373,0.062066924,0.01690922,0.0,0.0,0.7723189,0.35832733,0.07031553,0.01993822,0.0,0.0,0.2827225,0.16803166,0.05075305,0.01772083,0.0,0.0,0.06723308,0.039336253,0.02253969,0.0,0.0,0.0,0.016781082,0.019507803,0.0117698675,0.0,0.0,0.0
2640,560,0.0,0.0,0.020419499,0.07557532,0.2909656,0.44849086,0.0,0.0,0.024560397,0.08917039,0.36495772,0.76664627,0.0,0.0,0.016905598,0.0519517,0.15467186,0.26304713,0.0,0.0,0.0,0.023991277,0.040229883,0.051588308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,2320,0.0,0.0,0.0,0.0,0.0,0.0,0.012595967,0.0,0.018905638,0.0,0.0,0.0,0.02583795,0.050075717,0.056915518,0.04380792,0.020736765,0.0,0.058087215,0.19895546,0.27177218,0.13413304,0.044203352,0.013959007,0.13399374,0.3104864,0.7751685397573449,0.3033696,0.08116577,0.019711772,0.09280448,0.30852342,0.49382716,0.20042141,0.04862771,0.018135693
1040,1200,0.037845664,0.069625296,0.0789554,0.048550118,0.020939797,0.0,0.09954473,0.19913150518756062,0.36560303,0.14431198,0.037262157,0.01159536,0.1426165,0.5280365,0.6931472,0.23055321,0.05171993,0.016562542,0.07928197,0.28385615,0.3631126,0.13968043,0.039176777,0.011678471,0.040411662,0.04341552,0.07169251,0.04534914,0.018896332,0.0,0.015764046,0.022208884,0.019957602,0.017336724,0.0,0.0
240,880,0.21729808,0.14881743,0.048069276,0.016230673,0.0,0.0,0.7162657,0.3611735839232168,0.09843159,0.02459146,0.0,0.0,0.547726,0.32839838,0.073539354,0.021623138,0.0,0.0,0.13770479,0.10584034,0.041728426,0.0,0.0,0.0,0.034150157,0.02391713,0.017138194,0.0,0.0,0.0,0.0127129415,0.013205283,0.0,0.0,0.0,0.0
1120,480,0.10331852,0.3510723,0.5584053,0.2578452,0.060574684,0.01621352,0.10436592,0.3963983363964473,0.6554895,0.30171192,0.075581394,0.01704686,0.047211386,0.1397039,0.1774647,0.10081437,0.030466815,0.014569018,0.020194465,0.039663352,0.044501554,0.033477787,0.018025078,0.0,0.0,0.0,0.009804588,0.013099269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,400,0.5630887094484897,0.21551953,0.047773816,0.015167365,0.0,0.0,0.5013703,0.1894248347839056,0.04536224,0.0146547435,0.0,0.0,0.14682761,0.07232161,0.02227423,0.010390339,0.0,0.0,0.032612924,0.025248662,0.015180493,0.0,0.0,0.0,0.013034411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,160,0.8328284,0.4445921,0.10427558,0.024613427,0.0,0.0,0.3103432,0.23482531651494756,0.061107535,0.018920494,0.0,0.0,0.07720381,0.058142662,0.025076637,0.012075259,0.0,0.0,0.018947894,0.017851701,0.014891625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,1840,0.0,0.0,0.0,0.014167728,0.017676733,0.012471938,0.0,0.0,0.0197404,0.03328366,0.03488372,0.038393527,0.0,0.014886769,0.03719232,0.13170457,0.27512798,0.18639039,0.0,0.019892884,0.055080086,0.26199564,0.7028922,0.46836087,0.0,0.0,0.043721568,0.18886885,0.42443976,0.36452067,0.0,0.0,0.027889468,0.078980975,0.13654871,0.10342217
2560,2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014172108,0.0,0.0,0.0,0.02780118,0.048304465,0.044249177,0.0,0.0,0.01976004,0.06458869,0.16980147,0.2119441,0.0,0.0,0.028785627,0.124787204,0.4245809676996539,0.6645996,0.0,0.0,0.034286138,0.1307903,0.4321833,0.5703811
800,240,0.3280337304595716,0.72867393,0.50803715,0.12003139,0.02934597,0.0,0.17848754,0.45906968770222384,0.28481483,0.090196334,0.029334037,0.0,0.05839416,0.09878869,0.06839858,0.034378227,0.013105212,0.0,0.018689472,0.025271282,0.022051059,0.01608506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,640,0.13223732,0.35370713,0.3568377,0.12920138,0.0336526,0.011224744,0.18679552,0.6018962455046508,0.6657465823443318,0.21440808,0.043757696,0.0133471,0.092925325,0.26688325,0.25499278,0.09672319,0.026230788,0.0118657015,0.033906754,0.06293337,0.06496534,0.038713194,0.016718913,0.0,0.016423358,0.013905048,0.016571455,0.0141962515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,2000,0.0,0.011147442,0.0,0.0,0.0,0.0,0.030015921,0.026096534,0.03072536,0.017138598,0.0,0.0,0.10471645,0.16312248,0.10885441,0.03875316,0.01658941,0.0,0.2889792,0.6163468,0.3311738,0.07933479,0.024817137,0.0,0.3725235,0.5407838610712763,0.36688098,0.087231666,0.026754642,0.0,0.12865497,0.22680934,0.13381828,0.044106666,0.015643444,0.0
1120,1200,0.032880627,0.06484188,0.081183665,0.05543933,0.024851153,0.00997755,0.07711668,0.18164205343365594,0.37560844,0.17393377,0.044397462,0.014429782,0.111835554,0.4394574,0.7514539,0.2881213,0.06489387,0.01986215,0.06407379,0.2450697,0.37653598,0.17646958,0.047866978,0.014485388,0.03629868,0.04082021,0.071567826,0.052563775,0.02195789,0.0,0.014238494,0.022472989,0.022260403,0.017313669,0.0,0.0
1040,720,0.09481555,0.25112942,0.31609383,0.14127342,0.036038514,0.014221912,0.14927562,0.5159034935104531,0.7495460036500994,0.26850474,0.058139537,0.015412083,0.09011791,0.28398383,0.33584222,0.13704017,0.037228167,0.014094389,0.034038566,0.080336645,0.0899225,0.05338012,0.021159874,0.0,0.018018771,0.017420929,0.020638753,0.01674826,0.0,0.0,0.0,0.0,0.0,0.008204572,0.0,0.0
0,720,0.29020727,0.12224288,0.032625742,0.0133368205,0.0,0.0,0.67803824,0.20396637683339247,0.05029746,0.015654765,0.0,0.0,0.35475916,0.1410498,0.03304677,0.013151166,0.0,0.0,0.07853403,0.049595155,0.020619173,0.0,0.0,0.0,0.022419186,0.015817972,0.010590939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.03220466,0.023710001,0.030827476,0.017147671,0.0,0.0,0.12022557,0.16043068,0.09185375,0.033159226,0.0,0.0,0.34654614,0.6143841,0.27506575,0.06210801,0.01985371,0.0,0.4395557,0.5824751239218507,0.30116284,0.069312036,0.022245433,0.0,0.15458937,0.22209929,0.11283721,0.035723407,0.0,0.0
1760,480,0.0,0.053414825,0.23228937,0.594095,0.37050906,0.08649755,0.021707945,0.05041082,0.25114587,0.68211234,0.5367336,0.08400194,0.0,0.03389689,0.1000248,0.18590283,0.12759209,0.05166524,0.0,0.018096536,0.031424817,0.04443839,0.036311388,0.018742833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,1200,0.0,0.0,0.0,0.022751046,0.05695056,0.06812151,0.0,0.0,0.016224988,0.047193244,0.11971458,0.32180387,0.0,0.0,0.019675177,0.08330244,0.3337603,0.79749894,0.0,0.0,0.0,0.056161396,0.17211394,0.36264294,0.0,0.0,0.0,0.025736086,0.040916957,0.07708185,0.0,0.0,0.0,0.0,0.020661797,0.02267515
1200,1200,0.029664045,0.05713526,0.079772174,0.05962343,0.026922083,0.011474183,0.06324784,0.15123245,0.3864251,0.212618,0.054968286,0.016218716,0.08725142,0.3612382,0.76294523,0.35212776,0.0839229,0.021265399,0.055347793,0.20851468,0.37896246,0.20992367,0.060344826,0.016264295,0.031543273,0.03591392,0.07305032,0.055860102,0.022873847,0.0,0.013729977,0.021308525,0.022772135,0.01913336,0.013756086,0.0
2400,320,0.0,0.0,0.040546376,0.19563036,0.6140306,0.53900635,0.0,0.0,0.034883723,0.14828613,0.5067488,0.39424226,0.0,0.0,0.020263197,0.05877001,0.102906965,0.11520048,0.0,0.0,0.0,0.021461288,0.026048794,0.023379924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,2720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01628756,0.021780921,0.020821726,0.0,0.0,0.0,0.03789531,0.06530826,0.07797315,0.0,0.0,0.024440628,0.08502963,0.24920899,0.38011354,0.0,0.0,0.03393994,0.15552062,0.56528515,0.7700902
400,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.036242828,0.022667952,0.02514873,0.0,0.0,0.0,0.16134365,0.14401075,0.056915518,0.020780679,0.0,0.0,0.55347794,0.4692432,0.1483435,0.03244275,0.0,0.0,0.64937437,0.5215520565897825,0.15207502,0.035275534,0.0,0.0,0.19924675482852794,0.19975156,0.064478405,0.023443153,0.0,0.0
2480,960,0.0,0.0,0.019874979,0.057008367,0.14463371,0.13098527,0.0,0.0,0.032179557,0.12295082,0.3641649,0.4537651,0.0,0.0,0.034071285,0.14990221,0.45816052,0.58932984,0.0,0.0,0.020619173,0.068429664,0.15438871,0.16569251,0.0,0.0,0.0,0.023705231,0.027957099,0.039129335,0.0,0.0,0.0,0.0,0.0,0.0
2400,800,0.0,0.012224289,0.027225997,0.09440377,0.24277416,0.19510883,0.0,0.0,0.042371202,0.17784402,0.5385281358619747,0.48674747,0.0,0.0,0.036910556,0.14436981,0.38295323,0.39703667,0.0,0.0,0.019650968,0.05720355,0.10240335,0.09682338,0.0,0.0,0.0,0.019068148,0.022121007,0.026315792,0.0,0.0,0.0,0.0,0.0,0.0
80,1840,0.015725518,0.0,0.0,0.0,0.0,0.0,0.06098639,0.02435959,0.019515133,0.0,0.0,0.0,0.2683850596260093,0.13135935,0.035219997,0.0,0.0,0.0,0.7288999,0.27826086,0.06455893,0.016920961,0.0,0.0,0.48969501361210105,0.2346848304015865,0.05214001,0.017521257,0.0,0.0,0.12153572,0.08637194,0.024776794,0.0,0.0,0.0
560,2320,0.0,0.0,0.0,0.0,0.0,0.0,0.017920066,0.0,0.0,0.0,0.0,0.0,0.05146498,0.058468487,0.039138667,0.01881494,0.0,0.0,0.22019446,0.28054067,0.122890264,0.034623772,0.0,0.0,0.55474454,0.753070441268894,0.28275752,0.06115143,0.018607743,0.0,0.38158458,0.49699882,0.17366184,0.0449602,0.0,0.0
240,0,0.73874193,0.41110817,0.100320466,0.02513735,0.0,0.0,0.20029755,0.15732235,0.049369108,0.017365387,0.0,0.0,0.045301367,0.037954237,0.0197232,0.0,0.0,0.0,0.015457491,0.015275606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014752803,0.0,0.012883733,0.0,0.0,0.025358398,0.05223252,0.069285184,0.042271562,0.0,0.019892884,0.051195316,0.18075246,0.2792581,0.14663279,0.0,0.0,0.09368908,0.39706263,0.7917540131418606,0.37481785,0.0,0.022635838,0.09084113,0.31894475,0.49634793,0.25925592
80,480,0.5254897754919953,0.23731065,0.054046683,0.015951883,0.0,0.0,0.6252223,0.2699190435117697,0.060032453,0.01667077,0.0,0.0,0.19483435,0.10567921,0.029866556,0.012075259,0.0,0.0,0.04157263,0.030785404,0.018900909,0.0,0.0,0.0,0.015298545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2160,0.0,0.0,0.0,0.0,0.0,0.0,0.025191935,0.0,0.0,0.0,0.0,0.0,0.10359348,0.0787145,0.030993598,0.0,0.0,0.0,0.4437796,0.26753378,0.07646277,0.020721635,0.0,0.0,0.7904406756555167,0.4996868633817364,0.1114436,0.026539551,0.0,0.0,0.327913650611524,0.23409365,0.053570967,0.01913336,0.0,0.0
1040,1680,0.0,0.011613306,0.019330459,0.017256685,0.0,0.0,0.0391279,0.0,0.095457,0.049711656,0.018498942,0.0,0.08646827,0.29526362,0.36037102,0.1530469,0.041830774,0.0,0.13313389,0.5434838,0.7380468,0.24182115,0.06313207,0.0,0.09781929,0.16027255,0.31463096,0.13321309,0.045693323,0.015263895,0.032877658,0.071428575,0.077352725,0.048185896,0.019090306,0.0
640,2240,0.0,0.0,0.0,0.0,0.0,0.0,0.018154973,0.0,0.01840901,0.0,0.0,0.0,0.061763056,0.07634384,0.051562075,0.022446064,0.0,0.0,0.22488157,0.35075346,0.17514941,0.04672325,0.01645768,0.0,0.50562453,0.751557930883385,0.37000138,0.077042,0.022546047,0.0,0.26798883,0.42767107,0.19010895,0.049460653,0.016969161,0.0
1040,80,0.16664325,0.49481797,0.7601878,0.24712344,0.053844165,0.015215765,0.07423581,0.22243400783230352,0.25932938,0.1318927,0.04796029,0.0,0.029552521,0.051019486,0.05228681,0.03489396,0.01686265,0.0,0.009521641,0.018872736,0.019187286,0.01472192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,320,0.24240917,0.6478873,0.5521433,0.1501046,0.034688067,0.011504549,0.16803557,0.5167552957775796,0.38632962,0.12543467,0.03461945,0.009733381,0.05751141,0.11422927,0.09664367,0.044071645,0.016833374,0.0,0.01994515,0.030199928,0.027731292,0.018538713,0.0,0.0,0.0,0.0,0.010590939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013612059,0.014157973,0.0,0.0,0.0,0.01514518,0.029303038,0.049510274,0.04852085,0.026203422,0.0,0.029074216,0.07700215,0.19609882,0.20141065,0.07064803,0.018214626,0.025729373,0.18493408,0.5964958,0.6433139,0.18270165,0.01632209,0.039915968,0.19811824,0.5216314,0.4321833,0.14752169
160,2080,0.0,0.0,0.0,0.0,0.0,0.0,0.029663587,0.0,0.015869448,0.0,0.0,0.0,0.13419427,0.088290714,0.030711837,0.0,0.0,0.0,0.5420095,0.25749242,0.067487456,0.0188213,0.0,0.0,0.7445091791814047,0.3952572824676389,0.084614165,0.02267457,0.0,0.0,0.2636664,0.17468554,0.03946132,0.01631337,0.0,0.0
320,2480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037057832,0.036851775,0.020263197,0.0,0.0,0.0,0.18623784,0.14030139,0.053048052,0.018811341,0.0,0.0,0.6274702198602758,0.5237266222892212,0.12736283,0.031177532,0.0,0.0,0.66448313,0.46702233,0.10106735,0.026731368,0.0,0.0
240,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0380559,0.022326093,0.019989183,0.0,0.0,0.0,0.16732173,0.11709286,0.038882878,0.015964251,0.0,0.0,0.6150586,0.34413227,0.09192715,0.024283346,0.0,0.0,0.6936103191352369,0.4208552494448383,0.096821725,0.02550889,0.0,0.0,0.20416984,0.16356544,0.043028325,0.018611483,0.0,0.0
960,480,0.16758305,0.47753203,0.50703424,0.16039659,0.039318696,0.011723622,0.16466777,0.5508102191478174,0.5645054,0.19454415,0.046405,0.011099281,0.07022532,0.16769852,0.1625755,0.071328275,0.022932421,0.011360119,0.024183495,0.042336136,0.04304327,0.028898582,0.015673982,0.0,0.012252347,0.0,0.013567737,0.011337285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,1120,0.0,0.0246242,0.060441718,0.105559394,0.08280836,0.030680967,0.017151956,0.03921541,0.197404,0.42647788,0.2616279,0.06081122,0.0,0.06550179,0.28683168,0.76242626,0.43449622,0.113374196,0.0,0.044365734,0.14340186,0.30752453,0.21473354,0.053113088,0.0,0.0,0.03963774,0.0588069,0.045735147,0.027361115,0.0,0.0,0.016631335,0.018250117,0.016035857,0.0
1120,2480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018809658,0.03283984,0.03810375,0.03117102,0.01658941,0.0,0.043879334,0.13317987,0.16518049,0.091330424,0.035643995,0.0,0.11835245,0.2752507,0.6676528,0.27441382,0.07515349,0.020310927,0.112382405,0.37815753,0.6566705,0.25061765,0.057403717,0.020336455
2480,1120,0.0,0.0,0.0095291,0.042625524,0.09060946,0.08157298,0.0,0.0,0.028664142,0.09935419,0.23792626,0.33431205,0.0,0.0,0.036363207,0.1642797,0.55037814,0.68775666,0.0,0.0,0.024914835,0.0917965,0.24242425,0.26912326,0.0,0.0,0.0,0.030404534,0.043827947,0.059135314,0.0,0.0,0.0,0.015552062,0.01856002,0.018833816
2720,480,0.0,0.0,0.01824142,0.06485356,0.2653671,0.5338631,0.0,0.0,0.019199567,0.06557377,0.27272725,0.7027716,0.0,0.0,0.0,0.03987644,0.10880703,0.20664892,0.0,0.0,0.0,0.019868191,0.02939621,0.040646594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,1120,0.0,0.015944725,0.038080413,0.09100965,0.10199327,0.047642805,0.0,0.02435959,0.105192006,0.32519406,0.34952107,0.11672663,0.0,0.033919364,0.14184238,0.5515305,0.6674799,0.22841474,0.0,0.026314493,0.075603634,0.25785407,0.2933515,0.10714282,0.0,0.0,0.029606456,0.05306387,0.054110516,0.039479826,0.0,0.0,0.0,0.014514962,0.018448427,0.0
1120,800,0.06869503,0.18814775,0.26627028,0.14304394,0.041159723,0.014467448,0.1136317,0.39236089211586256,0.76338565,0.3134625,0.071617335,0.015723981,0.078849696,0.29286674,0.4240218,0.19397385,0.048429202,0.016068136,0.033408128,0.09028309,0.115696475,0.071165904,0.027498977,0.0,0.0177268,0.016612226,0.023950398,0.020097913,0.011116967,0.0,0.0,0.0,0.01200393,0.0,0.0,0.0
2000,720,0.0,0.021525377,0.082222514,0.27039748,0.32410046,0.11324519,0.0,0.026727883,0.14439392,0.54024494,0.76136357,0.17985693,0.0,0.025572004,0.09072671,0.30055457,0.32934862,0.142213,0.0,0.017692026,0.037783887,0.081948586,0.083333336,0.04371029,0.0,0.0,0.0,0.02063834,0.019239295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,720,0.07834664,0.22269467,0.3294346,0.1709951,0.044958975,0.014716886,0.1179197,0.410976606759357,0.7919601657268623,0.3289989,0.07378251,0.016509105,0.07130825,0.24125554,0.3511425,0.16770668,0.043826595,0.016068136,0.029376607,0.07445128,0.09159694,0.059274577,0.024555905,0.008132148,0.015119918,0.016616886,0.02036719,0.017521257,0.0,0.0,0.0,0.0,0.0066747833,0.0,0.0,0.0
480,2720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01965188,0.02341436,0.01633522,0.0,0.0,0.0,0.07926377,0.081611834,0.044674873,0.018266086,0.0,0.0,0.33716643,0.39199866189988825,0.14284189,0.038706295,0.0,0.0,0.6694635,0.68787515,0.18784443,0.043596763,0.0,0.0
240,1840,0.015111415,0.0,0.0,0.0,0.0,0.0,0.058961716,0.029132657,0.02595998,0.0,0.0,0.0,0.26050043,0.18442741,0.0513107,0.018253298,0.0,0.0,0.77419794,0.4131599,0.10481413,0.023623347,0.0,0.0,0.5132951,0.3200712935205134,0.08065407,0.02267457,0.0,0.0,0.12763704,0.108869985,0.034335084,0.016334653,0.0,0.0
320,2400,0.0,0.0,0.0,0.0,0.0,0.0,0.015817087,0.0,0.0,0.0,0.0,0.0,0.050093986,0.04333782,0.02310432,0.0,0.0,0.0,0.23809524,0.17879379,0.062897444,0.019901855,0.0,0.0,0.7024440282649287,0.5765473748800295,0.1372311716900722,0.0314352,0.0,0.0,0.5715826421437107,0.4159664,0.09103336,0.026005087,0.0,0.0
1920,1120,0.0,0.017370045,0.04668288,0.09649582,0.094486155,0.0399102,0.0,0.027404537,0.12844782,0.36785892,0.3237871,0.093793586,0.0,0.040334716,0.17553647,0.631845,0.5913943,0.18218796,0.0,0.029603805,0.09536368,0.27780807,0.2698537,0.084879294,0.0,0.0,0.033437613,0.05753784,0.050503146,0.03589308,0.0,0.0,0.0,0.019121388,0.018725099,0.0
560,640,0.31249704043887283,0.4220037,0.16185597,0.042102512,0.016049702,0.0,0.5117957,0.7392353335243109,0.27287322,0.060462646,0.019820295,0.0,0.23104997,0.30686405,0.123692624,0.0351025,0.012686021,0.0,0.057591625,0.068604946,0.04582038,0.019674744,0.0,0.0,0.017746747,0.016847145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042953394,0.06137281,0.050499227,0.027239539,0.013380145,0.0,0.13612565,0.2779903,0.20270142,0.06090181,0.022810413,0.0,0.3383733,0.6134619973218535,0.50184757,0.12471013,0.03336815,0.0,0.21789981,0.47779116,0.32085684,0.083114296,0.02391545,0.0
2320,2720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01909576,0.022444498,0.019274026,0.0,0.0,0.0,0.049989097,0.0815047,0.065806754,0.0,0.0,0.03921835,0.16851597,0.3762702985799387,0.29008666,0.0,0.011404563,0.06999445,0.29931346,0.7788402,0.5310865
800,720,0.16869192,0.3382939,0.23518716,0.070083685,0.022003625,0.0,0.29828322,0.7095218774874218,0.49729586,0.1305255,0.03091966,0.0,0.16619876,0.37335128,0.25241384,0.07273238,0.019754553,0.0,0.049862877,0.08557533,0.07657184,0.032988004,0.014370996,0.0,0.019607382,0.017451227,0.018985763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,1600,0.0,0.0,0.01388526,0.020978717,0.026922083,0.020952856,0.0,0.0,0.026569474,0.05911575,0.07019763,0.076529376,0.0,0.016354036,0.048462715,0.20162874,0.48646012,0.32380983,0.0,0.0186177,0.05584359,0.28162488,0.7447753,0.47521088,0.0,0.0,0.032315943,0.12007663,0.22109000320778577,0.21594687,0.0,0.0,0.019946866,0.04461657,0.06540505,0.052782986
1680,2560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017573811,0.026767198,0.03397922,0.0,0.014479474,0.015457491,0.038322076,0.088204235,0.12949836,0.09770751,0.030495554,0.026850887,0.04609846,0.30138057,0.54187065,0.3428359929230754,0.074728206,0.025735417,0.08463386,0.42678565,0.7320977768901534,0.31048262,0.083063126
2320,2560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02611626,0.03366675,0.026203422,0.0,0.0,0.026633099,0.07579062,0.13140021,0.10462892,0.0,0.0,0.049424384,0.20973977,0.5233502443404194,0.40511334,0.0,0.01803852,0.07087508,0.2896501,0.7308386858763958,0.48510355
2640,1840,0.0,0.0,0.0,0.0,0.0153753,0.0,0.0,0.0,0.0,0.016059093,0.026495082,0.048958186,0.0,0.0,0.02007503,0.06374614,0.18935859,0.24151646,0.0,0.0,0.024271987,0.106361955,0.39569306,0.74365664,0.0,0.0,0.021003356,0.079552785,0.24409853,0.50250304,0.0,0.0,0.017268999,0.04294896,0.10811199,0.12660573
2400,1680,0.0,0.0,0.0,0.017259415,0.022322819,0.018957347,0.0,0.0,0.0,0.04206052,0.05110396,0.06338797,0.0,0.0,0.037151158,0.14434147,0.38253573,0.30892095,0.0,0.016883004,0.04582038,0.22300981,0.66321385,0.5854934,0.0,0.0,0.031102648,0.112042844,0.25009874962599477,0.28890985,0.0,0.0,0.019957602,0.048833698,0.08196104,0.07042062
800,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.028407926,0.02435959,0.033860844,0.018402126,0.0,0.0,0.09053243,0.15923786,0.12048546,0.046732355,0.018297145,0.0,0.22305615,0.58347493,0.38088197,0.09846475,0.03005043,0.0,0.3097248,0.49153267868549966,0.43387988201005745,0.11053853,0.0331125,0.0,0.1094896,0.21665014,0.15428762,0.05277503,0.017031873,0.0
1120,640,0.08610373,0.26819304,0.4040338,0.20058577,0.051096134,0.014966325,0.113363706,0.42416115362050594,0.7849190405674966,0.33010432,0.07320296,0.01700384,0.06210482,0.2,0.2837323,0.14305703,0.039946962,0.015079329,0.025928697,0.059423614,0.072167106,0.049238067,0.021159874,0.0,0.015157093,0.013132702,0.017923128,0.015975265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,800,0.0,0.030037088,0.11135433,0.26425323,0.21951851,0.06283254,0.017955955,0.040937643,0.22362828,0.68000776,0.5681818,0.10925406,0.0,0.041772835,0.15581326,0.43397677,0.31835377,0.1043193,0.0,0.024451615,0.060425635,0.11559433,0.09939758,0.037865315,0.0,0.0,0.019009378,0.025251226,0.02194482,0.019417565,0.0,0.0,0.0,0.0,0.0,0.0
2160,2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022509437,0.043246277,0.05503781,0.034152582,0.0,0.019970061,0.044102117,0.14558344,0.22805643,0.124177895,0.0,0.017014947,0.08583832,0.37518972,0.7462037703880465,0.35216403,0.0,0.024309725,0.099276274,0.3487741,0.5690571,0.2899004
560,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.042879887,0.030488322,0.033036895,0.015592561,0.0,0.0,0.1607226,0.2024226,0.09467135,0.031225229,0.0128710065,0.0,0.44128647,0.6459612,0.24746594,0.055246316,0.017805642,0.0,0.46767467,0.4792156245877649,0.22865565,0.051790778,0.018268963,0.0,0.13729978,0.17308211,0.0824042,0.0279977,0.0,0.0
