x,y,led_0,led_2,led_4,led_12,led_14,led_16,led_24,led_26,led_28
2810,1130,0.0,0.0,0.05750341,0.0,0.017628863,0.2666504,0.0,0.0,0.029159553
890,200,0.25383598,0.607582,0.037017863,0.045324802,0.06649535,0.015375966,0.0,0.0,0.0
1850,1790,0.0,0.0,0.017406613,0.0,0.12341087,0.24689119,0.017205423,0.15071721,0.3499456032347078
490,2560,0.0,0.0,0.0,0.031443007,0.021977277,0.0,0.4695435,0.18900752,0.0
650,270,0.43934986,0.3430476,0.020194264,0.0777653,0.06339599,0.0,0.0,0.0,0.0
2130,590,0.0,0.0694263,0.47734925,0.0,0.05381616,0.23932666,0.0,0.0,0.0
2350,1130,0.0,0.02069176,0.101216674,0.0,0.050998554,0.6973866,0.0,0.017380003,0.048621044
800,2500,0.0,0.0,0.0,0.02583795,0.032164738,0.0,0.278279,0.42282286,0.030628119
2240,2680,0.0,0.0,0.0,0.0,0.008734559,0.025616003,0.0,0.05268313,0.43503307496821486
2660,260,0.0,0.023414358,0.38173532,0.0,0.0,0.0685533,0.0,0.0,0.0
2540,1820,0.0,0.0,0.015790837,0.0,0.023667838,0.2352319,0.0,0.025786635,0.2849764313678449
390,2320,0.0,0.0,0.0,0.059797864,0.030741727,0.0,0.7166975202303847,0.17776342,0.0
940,760,0.1147248,0.265998,0.028676068,0.12317847,0.33134973,0.029763358,0.019030241,0.021377403,0.0
1820,2280,0.0,0.0,0.0,0.0,0.045926876,0.06428376,0.0221585,0.26205784,0.5850436719080989
2510,1010,0.0,0.0,0.118118614,0.0,0.032965917,0.461332,0.0,0.0,0.031263854
1050,2360,0.0,0.0,0.0,0.025591874,0.051562075,0.017331056,0.15886113,0.6957432,0.06613508
1930,2100,0.0,0.0,0.0,0.0,0.056026623,0.118321545,0.01705037,0.18125454,0.6529101932458352
800,2050,0.0,0.0,0.0,0.07795913,0.10706879,0.01634545,0.32222643453487015,0.46680042,0.033350896
1160,2560,0.0,0.0,0.0,0.0,0.030130187,0.015630536,0.09384776,0.58087224,0.081380196
2500,810,0.0,0.02205306,0.21433578,0.0,0.027894238,0.34447426,0.0,0.0,0.0
1800,2600,0.0,0.0,0.0,0.0,0.02230951,0.027323736,0.020855058,0.2066591,0.40292102
2130,2390,0.0,0.0,0.0,0.0,0.02400301,0.055379357,0.0,0.09749095,0.7471910798470757
2390,2320,0.0,0.0,0.0,0.0,0.017187359,0.06513783,0.0,0.046165634,0.6198760955328197
770,2670,0.0,0.0,0.0,0.018809658,0.021977277,0.0,0.22773725,0.31531104,0.025552187
950,2580,0.0,0.0,0.0,0.01993262,0.02710776,0.012442059,0.1681439,0.48427862,0.043827947
1020,2660,0.0,0.0,0.0,0.0,0.022259038,0.0,0.12043796,0.44373322,0.049562093
2650,2430,0.0,0.0,0.0,0.0,0.0,0.041717492,0.0,0.023354378,0.32676739
1120,970,0.0503316,0.16145018,0.032617137,0.09882089,0.59704936,0.059038788,0.022679875,0.036117814,0.016273933
500,610,0.3707303278483597,0.14783718,0.013978774,0.23498034,0.10492643,0.012209129,0.01740944,0.015982047,0.0
970,740,0.10985237,0.2810064,0.030805076,0.11210507,0.3302227,0.030739203,0.018018771,0.021996565,0.0
740,1060,0.081718,0.089649774,0.01608842,0.3110612,0.36769676,0.02390827,0.046141814,0.04182063,0.0
80,740,0.29699785,0.040444102,0.0,0.39135316,0.041418716,0.0,0.02346194,0.011134064,0.0
2800,700,0.0,0.0,0.15010096,0.0,0.016623838,0.14979263,0.0,0.0,0.0
1020,1070,0.05182273,0.11127526,0.024159642,0.14402021,0.63154614,0.046718497,0.03258603,0.049362984,0.0
880,690,0.15353078,0.28749517,0.02769868,0.12773722,0.26340982,0.023664307,0.017987488,0.01907644,0.0
2090,2450,0.0,0.0,0.0,0.0,0.022874009,0.047115624,0.0,0.102379076,0.6800678555692014
2620,1900,0.0,0.0,0.0,0.0,0.017750878,0.17394486,0.0,0.02362594,0.28148882643645273
500,2270,0.0,0.0,0.0,0.062573545,0.04004422,0.0,0.64737004,0.24347386963026799,0.016834382
240,1580,0.02641887,0.0,0.0,0.5085688807512327,0.07410287,0.0,0.2721585,0.054040946,0.0
1030,350,0.15487336,0.6671175,0.051514372,0.04818397,0.11693039,0.021956574,0.0,0.0,0.0
340,2040,0.0,0.0,0.0,0.14064986,0.046772156,0.0,0.72667,0.13849689,0.0
1920,1560,0.0,0.021841407,0.02640435,0.0,0.14623342,0.42986092,0.012306297,0.0833697,0.19600031
1910,380,0.0,0.16989022,0.5547426,0.0,0.060014874,0.11612588,0.0,0.0,0.0
2210,1770,0.0,0.0,0.020191561,0.0,0.05254554,0.33656055,0.0,0.05322626,0.38960851146818276
950,1910,0.0,0.0,0.0,0.076642334,0.18461502,0.025344888,0.17618352,0.47360504,0.04388964
1060,290,0.15475339,0.72577786,0.056432825,0.040145986,0.101562954,0.02146865,0.0,0.0,0.0
1980,2250,0.0,0.0,0.0,0.0,0.038037598,0.07953159,0.0,0.1675541,0.7576211097091992
2040,1660,0.0,0.015518819,0.023338474,0.0,0.0960238,0.41497925,0.0,0.07268997,0.29184595749632625
1960,710,0.0,0.09501874,0.32099405,0.0,0.09777071,0.30685744,0.0,0.0,0.019840522
790,2250,0.0,0.0,0.0,0.04969118,0.060507346,0.0,0.35062566,0.49087548,0.03186508
1120,1780,0.0,0.017152378,0.011107384,0.06064009,0.29641148,0.043669187,0.091501564,0.40766621816919246,0.06282832
610,100,0.48480465994010086,0.313099,0.018346634,0.0484652,0.038882878,0.0,0.0,0.0,0.0
510,1770,0.0,0.0,0.0,0.2571589,0.1146523,0.0,0.3723988,0.15469714,0.0
2490,1600,0.0,0.0,0.026145484,0.0,0.030106664,0.40546474,0.0,0.022590224,0.1764604
620,2450,0.0,0.0,0.0,0.035373386,0.03191777,0.0,0.44858685,0.29763255,0.021016838
2650,570,0.0,0.01960272,0.27905685,0.0,0.016623838,0.15686752,0.0,0.0,0.0
2810,60,0.0,0.01796916,0.24730138,0.0,0.0,0.034081694,0.0,0.0,0.0
580,770,0.22444603,0.13240075,0.013203526,0.30195832,0.16426606,0.014591894,0.023883576,0.018725064,0.0
2490,20,0.0,0.03515989,0.53227925,0.0,0.0,0.04000976,0.0,0.0,0.0
1160,2200,0.0,0.0,0.0,0.02862681,0.08376945,0.026556635,0.12017728,0.7810030935638929,0.09649708
2080,2660,0.0,0.0,0.0,0.0,0.0,0.025859965,0.0,0.08550961,0.47720766205439535
2030,1180,0.0,0.0340325,0.08694662,0.0,0.13138737,0.724323,0.0,0.030195864,0.064632
260,580,0.47418216,0.081183665,0.0,0.25968558,0.053252634,0.0,0.018290794,0.0,0.0
820,2170,0.0,0.0,0.0,0.057382513,0.07781868,0.0156509,0.32617673,0.5232363,0.03272353
330,1880,0.0,0.0,0.0,0.23329589,0.058606077,0.0,0.55713475,0.110254385,0.0
1830,530,0.018796034,0.17462897,0.40745538,0.0,0.09720719,0.16638203,0.0,0.0,0.0
2070,260,0.0,0.11440033,0.7553715,0.0,0.033811197,0.08765319,0.0,0.0,0.0
2180,950,0.0,0.03593832,0.17654672,0.0,0.07579343,0.5923396,0.0,0.016565315,0.0
2760,90,0.0,0.018785939,0.28061095,0.0,0.0,0.038545985,0.0,0.0,0.0
2180,540,0.0,0.06381963,0.52874607,0.0,0.043109275,0.21297877,0.0,0.0,0.0
590,1800,0.0,0.0,0.0,0.21939409,0.12763579,0.014887194,0.35557872,0.20475815,0.019239295
420,860,0.20966528,0.07461534,0.0,0.45711493,0.11972104,0.010895552,0.031119375,0.02123005,0.0
1680,2580,0.0,0.0,0.0,0.0,0.026485438,0.026835814,0.025286756,0.2943738,0.333015546929611
510,2200,0.0,0.0,0.0,0.077935696,0.046500687,0.0,0.64930683,0.25805902,0.0
250,150,0.81593996,0.108082004,0.0,0.073588364,0.026202207,0.0,0.0,0.0,0.0
2320,220,0.0,0.056085557,0.73932177,0.0,0.021977277,0.07684801,0.0,0.0,0.0
1730,2340,0.0,0.0,0.0,0.0,0.042925518,0.049172543,0.02502607,0.3345235,0.47484261963721774
70,60,0.7142585789631695,0.06071398,0.0,0.053060077,0.017734708,0.0,0.0,0.0,0.0
380,960,0.15546818,0.05663008,0.0,0.5639001,0.11890271,0.010213307,0.04118874,0.02388239,0.0
1870,1700,0.0,0.0163356,0.01423764,0.0,0.13558583,0.31227127,0.016423358,0.11746236,0.2765973610150152
2740,2290,0.0,0.0,0.0,0.0,0.0,0.0531837,0.0,0.020742655,0.2721729790006541
2110,2550,0.0,0.0,0.0,0.0,0.018820778,0.035934955,0.0,0.0904289,0.588331798165521
840,60,0.28754669423942036,0.53895545,0.031690624,0.03649635,0.04377227,0.0129299825,0.0,0.0,0.0
2300,1770,0.0,0.0,0.020496799,0.0,0.040009916,0.33407596,0.0,0.04259612,0.36221176580392406
1070,670,0.09662057,0.36700648,0.043230653,0.07551937,0.29979262,0.034886558,0.008323888,0.018419024,0.0
650,180,0.45402864,0.35666057,0.019932695,0.06148231,0.051193092,0.0,0.0,0.0,0.0
2260,2380,0.0,0.0,0.0,0.0,0.019510532,0.057481676,0.0,0.06727195,0.7172815319675456
1020,460,0.14995058,0.54627377,0.046337046,0.05915589,0.1583491,0.024703374,0.010140998,0.0,0.0
2210,2140,0.0,0.0,0.0,0.0,0.030824052,0.11734568,0.0,0.07929626,0.7627670371196376
2370,2500,0.0,0.0,0.0,0.0,0.0,0.04000976,0.0,0.04399313,0.5359275919703967
2620,2040,0.0,0.0,0.0,0.0,0.016905598,0.118690245,0.0,0.024169065,0.34942713595554276
2500,2690,0.0,0.0,0.0,0.0,0.0,0.023369431,0.0,0.027770221,0.30382192
290,2230,0.0,0.0,0.0,0.0804316,0.029021276,0.0,0.81068146,0.1315515,0.0
2080,1950,0.0,0.0,0.014316425,0.0,0.05401559,0.19538677,0.0,0.098305635,0.604094393708849
2420,1580,0.0,0.0,0.026663216,0.0,0.036910556,0.45010978,0.0,0.026341565,0.18356175892325727
600,2260,0.0,0.0,0.0,0.061319724,0.046853498,0.0,0.54066736,0.31582722,0.019235112
280,1170,0.07898498,0.031854417,0.0,0.7750219598357475,0.10284239,0.0,0.08179173,0.030415002,0.0
2290,2310,0.0,0.0,0.0,0.0,0.021131998,0.070179574,0.0,0.062187824,0.72953885704768
1790,500,0.0,0.20392273,0.3899254,0.0,0.09720719,0.13805784,0.0,0.0,0.0
1610,320,0.02859185,0.40593964,0.32431835,0.0,0.08701532,0.068927094,0.0,0.0,0.0
340,2470,0.0,0.0,0.0,0.038633887,0.021131998,0.0,0.61496353,0.13029334,0.0
430,990,0.13719612,0.061421853,0.0,0.5430305,0.14792399,0.011913829,0.044317,0.025820637,0.0
2080,1730,0.0,0.0,0.021744758,0.0,0.07522991,0.36053076,0.0,0.07440814,0.3603876006897404
2510,1160,0.0,0.0163356,0.07707099,0.0,0.034034643,0.52014554,0.0,0.0,0.047196392
2110,1620,0.0,0.015886726,0.02562775,0.0,0.08199216,0.4562589,0.0,0.057299696,0.26236720178752715
1000,1830,0.0,0.0,0.0,0.077484556,0.2372419,0.030495243,0.1421916,0.42825413,0.04599394
440,2100,0.0,0.0,0.0,0.11430803,0.0497936,0.0,0.6788321,0.19477694,0.0
1710,840,0.0,0.13349168,0.16489775,0.018209603,0.23470604,0.27006587,0.0,0.021683441,0.02134359
30,810,0.23945674,0.0313099,0.0,0.4421673,0.037421647,0.0,0.027372263,0.012196228,0.0
860,780,0.12854399,0.22597578,0.022262491,0.15745331,0.30852717,0.025365252,0.021674752,0.023082817,0.0
100,140,0.7509709742734736,0.06860951,0.0,0.069623806,0.02031024,0.0,0.0,0.0,0.0
2520,280,0.0,0.0326712,0.52083874,0.0,0.0,0.08309131,0.0,0.0,0.0
1870,600,0.0,0.143776,0.3618949,0.0,0.10368767,0.21053915,0.0,0.0,0.0
1070,60,0.15046461,0.7574273,0.057773527,0.025547445,0.048180956,0.01658941,0.0,0.0,0.0
2720,180,0.0,0.020909566,0.32861868,0.0,0.0,0.051475972,0.0,0.0,0.0
560,810,0.20550393,0.11734406,0.014510912,0.3267827,0.16708367,0.014164217,0.026329512,0.021184713,0.0
430,2320,0.0,0.0,0.0,0.056148227,0.031894248,0.0,0.6822996932058203,0.20095628,0.0
920,1800,0.0,0.01688012,0.0,0.10555867,0.2398537,0.027323736,0.16736184,0.37095442,0.03720294
610,210,0.5033541930754967,0.32581425,0.01996736,0.067776285,0.050716795,0.009514515,0.0,0.0,0.0
1110,1200,0.033238027,0.079772174,0.023556823,0.11518687,0.7351118,0.06367406,0.036820963,0.071420945,0.021042978
2000,560,0.0,0.10536461,0.46673572,0.0,0.0701156,0.21281968,0.0,0.0,0.0
550,2170,0.0,0.0,0.0,0.07944974,0.052145686,0.0,0.5900541095195095,0.28106722,0.0
2110,450,0.0,0.08804746,0.6111655,0.0,0.045081597,0.15998133,0.0,0.0,0.0
720,2680,0.0,0.0,0.0,0.01993262,0.019969188,0.0,0.24890058,0.26628807,0.02344789
610,630,0.29198,0.18836792,0.0168263,0.20691453,0.13749887,0.014673356,0.017466111,0.016836876,0.0
2650,2090,0.0,0.0,0.0,0.0,0.016060319,0.09782874,0.0,0.024712192,0.3294912350813039
2110,2370,0.0,0.0,0.0,0.0,0.024908563,0.05659917,0.0124474075,0.10373689,0.7586273900149796
2280,2280,0.0,0.0,0.0,0.0,0.022603521,0.07679837,0.0,0.065989695,0.737104089841384
80,2020,0.0,0.0,0.0,0.15244244,0.028457759,0.0,0.64628196,0.06517501,0.0
1140,2590,0.0,0.0,0.0,0.0,0.027048958,0.014637716,0.09384776,0.538679591145133,0.07205952
750,1790,0.014295925,0.01660786,0.0,0.15777652,0.18929566,0.01834933,0.2526069,0.2848691,0.024049116
2300,1630,0.0,0.0,0.024775518,0.0,0.048744477,0.4633359,0.0,0.03754081,0.24049117
180,2660,0.0,0.0,0.0,0.024959108,0.013524479,0.0,0.43356034,0.07047969,0.0
990,510,0.14581844,0.47618273,0.041523036,0.07046603,0.18092224,0.02446917,0.01173097,0.015222615,0.0
2600,2660,0.0,0.0,0.0,0.0,0.0,0.023776744,0.0,0.023939064,0.2637770413307967
20,2030,0.0,0.0,0.0,0.14544246,0.024231357,0.0,0.6179695005065401,0.053769384,0.0
2670,2090,0.0,0.0,0.0,0.0,0.0,0.09660893,0.0,0.02145344,0.3147724950333663
1850,2480,0.0,0.0,0.0,0.0,0.02761248,0.03805806,0.017801153,0.21426284,0.5184614774857359
1690,510,0.022033127,0.27483582,0.30822992,0.0,0.1254954,0.1252174,0.0,0.0,0.0
890,2310,0.0,0.0,0.0,0.037087128,0.054097917,0.015101031,0.26068825,0.5194991,0.04028227
1200,2450,0.0,0.0,0.0,0.016844468,0.039456196,0.019031577,0.10062566,0.69793934,0.09830861
1880,1970,0.0,0.0,0.0,0.0,0.080323644,0.16574477,0.017466111,0.18330471,0.5189039592481425
1610,300,0.02859185,0.42227525,0.3259125,0.0,0.08075878,0.06367406,0.0,0.0,0.0
30,660,0.32555926,0.03705766,0.0,0.31471083,0.031529676,0.0,0.01924831,0.0,0.0
30,2310,0.0,0.0,0.0,0.06476478,0.017440697,0.0,0.66176546,0.05865751,0.0
400,2000,0.0,0.0,0.0,0.16134365,0.056915518,0.0,0.64937437,0.15207502,0.0
140,1680,0.023122106,0.011613901,0.0,0.40847838,0.050435036,0.0,0.35036498,0.049152818,0.0
660,1850,0.0,0.0,0.0,0.1732173,0.13693535,0.015162129,0.33977188671898534,0.25494194,0.02344789
310,90,0.77305216,0.12682107,0.0118745295,0.05839416,0.025343698,0.0,0.0,0.0,0.0
640,570,0.31304350194614466,0.22949386,0.017622707,0.17193662,0.13130015,0.014393753,0.016423358,0.014392814,0.0
2500,960,0.0,0.019534536,0.13978773,0.0,0.032402396,0.45839727,0.0,0.0,0.027114857
720,2520,0.0,0.0,0.0,0.02767766,0.028457759,0.0,0.33681825,0.35737628,0.024969257
2620,2330,0.0,0.0,0.0,0.0,0.0,0.054925803,0.0,0.02552688,0.38650838155159484
520,2360,0.0,0.0,0.0,0.05075019,0.032965917,0.0,0.5849295349374753,0.24942192,0.01743561
2560,120,0.0,0.029676337,0.48615068,0.0,0.0,0.05156549,0.0,0.0,0.0
1820,2600,0.0,0.0,0.0,0.0,0.025061447,0.028787507,0.019812306,0.19742596,0.4108376794143532
1870,50,0.0,0.21127374,0.56129026,0.0,0.031823687,0.042492654,0.0,0.0,0.0
2710,740,0.0,0.011045706,0.17104076,0.0,0.018499136,0.1990322,0.0,0.0,0.0
1020,1030,0.052986916,0.13014027,0.024527008,0.13756315,0.6046569,0.04537692,0.030239835,0.04229539,0.0
2090,2130,0.0,0.0,0.0,0.0,0.038319357,0.1232012,0.0,0.111999,0.7813755114143909
2060,300,0.0,0.11217111,0.73052037,0.0,0.035434134,0.099271715,0.0,0.0,0.0
700,940,0.12159244,0.11484353,0.0168263,0.3043234,0.2861192,0.019760916,0.034644783,0.029328754,0.0
2300,1620,0.0,0.0,0.024592286,0.0,0.048841007,0.46115682,0.0,0.036781374,0.23309241
290,560,0.4806316691388118,0.0898458,0.0,0.24003369,0.055709094,0.0,0.017246226,0.011176097,0.0
2700,2730,0.0,0.0,0.0,0.0,0.0,0.020185718,0.0,0.018737815,0.17615978
2790,110,0.0,0.01742464,0.27059665,0.0,0.0,0.03866394,0.0,0.0,0.0
2150,250,0.0,0.09147935,0.7825525,0.0,0.029866556,0.08685045,0.0,0.0,0.0
1070,1830,0.0,0.0,0.0,0.06513195,0.24849759,0.036118247,0.1115401,0.4494015,0.057880998
170,1790,0.0,0.0,0.0,0.3110612,0.046490397,0.0,0.47288847,0.06593444,0.0
510,2020,0.0,0.0,0.0,0.13531724,0.06931295,0.0,0.56908244,0.22784096,0.01893868
2320,10,0.0,0.05443306,0.6792685,0.0,0.015700156,0.040741645,0.0,0.0,0.0
2780,1120,0.0,0.007647902,0.059021488,0.0,0.01859616,0.284435,0.0,0.0,0.03067831
960,2420,0.0,0.0,0.0,0.025498131,0.042263996,0.015375966,0.19811942,0.60558444,0.048098233
1730,1180,0.0,0.05481943,0.0680818,0.019090397,0.30653524,0.40912417,0.0,0.04710736,0.05028984
780,2740,0.0,0.0,0.0,0.018809658,0.019159678,0.0,0.19456136,0.2763534,0.025251573
1720,1560,0.0,0.022869838,0.024592286,0.01993262,0.25104815,0.301293,0.019074216,0.12519033,0.14579777
910,1630,0.0,0.022045957,0.0,0.13587871,0.33839375,0.03147109,0.124325156,0.23810981,0.029159553
2700,2240,0.0,0.0,0.0,0.0,0.0,0.06318615,0.0,0.02362594,0.30903116
360,700,0.335002,0.0857619,0.0,0.34138125,0.08164081,0.00970417,0.022762842,0.015207501,0.0
260,860,0.22444603,0.05188552,0.0,0.5179674,0.07269407,0.0,0.03206465,0.017682264,0.0
2470,500,0.0,0.030493118,0.45377123,0.0,0.021695517,0.16735789,0.0,0.0,0.0
280,2570,0.0,0.0,0.0,0.030654004,0.01748774,0.0,0.53675705,0.10400845,0.0
2620,860,0.0,0.018204961,0.15402538,0.0,0.022540798,0.3049524,0.0,0.0,0.019737007
1700,360,0.022406066,0.32290035,0.37956354,0.0,0.084145784,0.08685045,0.0,0.0,0.0
200,2010,0.0,0.0,0.0,0.15833801,0.03638673,0.0,0.6947341,0.08880095,0.0
150,0,0.7177541985703098,0.07589945,0.0,0.045480065,0.017464219,0.0,0.0,0.0,0.0
190,2640,0.0,0.0,0.0,0.027512634,0.0,0.0,0.4567149,0.07223563,0.0
2530,360,0.0,0.030220859,0.47320735,0.0,0.017469117,0.104171745,0.0,0.0,0.0
810,460,0.26720202,0.38986117,0.027660413,0.0934868,0.13383599,0.016587716,0.01459854,0.012978328,0.0
40,820,0.22015725,0.031582158,0.0,0.45083690707360796,0.039164636,0.0,0.028675705,0.013578126,0.0
600,2730,0.0,0.0,0.0,0.008983717,0.018032638,0.0,0.2809557,0.1880554,0.0
900,2590,0.0,0.0,0.0,0.019371139,0.027048958,0.010734325,0.19076394,0.4434616,0.039079815
1640,1660,0.0,0.021780798,0.020709293,0.02139687,0.24821533,0.21200292,0.022958698,0.1863892,0.16834383
650,1990,0.0,0.0,0.0,0.121455945,0.09720719,0.014398422,0.4261178,0.30469316,0.022898942
2330,870,0.0,0.0291143,0.20779885,0.0,0.047899198,0.46547937,0.0,0.0,0.026754642
450,530,0.4712100766041667,0.1484352,0.013268354,0.19680199,0.07545483,0.010783542,0.016408397,0.013306565,0.0
590,1100,0.08605899,0.06380828,0.0,0.45901176,0.25805882,0.015630536,0.056428347,0.03987577,0.0
1970,1100,0.0,0.044378377,0.1071706,0.0,0.15186863,0.63454497,0.0,0.030717267,0.050503146
1090,40,0.14104484,0.7465369,0.060798887,0.023904499,0.04705392,0.017809222,0.0,0.0,0.0
1700,2120,0.0,0.0,0.0,0.0,0.07831261,0.08465479,0.027632952,0.35380413719318565,0.4496337704352709
310,2130,0.0,0.0,0.0,0.111173496,0.035822228,0.0,0.7846708277092067,0.13795376,0.0
2790,1800,0.0,0.0,0.015937153,0.0,0.014801266,0.15331161,0.0,0.016202597,0.15150943
530,2720,0.0,0.0,0.0,0.01993262,0.0,0.0,0.3162934480348042,0.16115797,0.015631927
2500,1170,0.0,0.01665947,0.076624386,0.0,0.035457656,0.5463152,0.0,0.0,0.048098233
1070,2020,0.0,0.010307053,0.0,0.048113663,0.1386259,0.029275432,0.14888336,0.646862,0.06647594
2110,980,0.0,0.04166004,0.16308568,0.0,0.09551663,0.62820196,0.0,0.020572634,0.036674906
750,2030,0.0,0.0,0.0,0.092925325,0.10312415,0.016842283,0.3630521,0.41895628,0.028558327
1720,2510,0.0,0.0,0.0,0.0,0.0287895,0.032299712,0.023983316,0.29749274,0.4010334285881644
920,2730,0.0,0.0,0.0,0.0,0.019159678,0.0,0.14286622,0.34488443,0.037576746
180,2420,0.0,0.0,0.0,0.046988744,0.019157719,0.0,0.69000137,0.088529386,0.0
2570,2610,0.0,0.0,0.0,0.0,0.0,0.026835814,0.0,0.02552688,0.31219122076782535
550,840,0.18942101,0.10937749,0.012425576,0.34503087,0.16539311,0.014637716,0.028214173,0.021445412,0.0
2800,160,0.0,0.017773133,0.26564804,0.0,0.0,0.044936515,0.0,0.0,0.0
950,430,0.18740839,0.52981794,0.040900856,0.0648512,0.14340653,0.020980725,0.012001632,0.011958197,0.0
1860,2100,0.0,0.0,0.0,0.0,0.06408251,0.111246645,0.019389763,0.21720847,0.5922126375062072
130,70,0.7723003720778633,0.073785774,0.0,0.055249855,0.018569699,0.0,0.0,0.0,0.0
690,1650,0.0,0.019330459,0.0,0.24059515,0.2239301,0.01926578,0.21342885,0.17984901,0.02134359
2110,120,0.0,0.105593316,0.77371365,0.0,0.025640158,0.056843128,0.0,0.0,0.0
760,2090,0.0,0.0,0.0,0.0751234,0.08931791,0.01512564,0.36835247,0.44916442,0.03010113
310,2010,0.0,0.0,0.0,0.15590654,0.044799834,0.0,0.6994265,0.12180359,0.0
2660,570,0.0,0.019364078,0.26724714,0.0,0.008996719,0.15223224,0.0,0.0,0.0
1180,580,0.08118097,0.45821357,0.06445768,0.047187947,0.23865071,0.042635214,0.013002675,0.016854824,0.0
1870,20,0.0,0.20658424,0.537665,0.0,0.029471602,0.03979422,0.0,0.0,0.0
2630,410,0.0,0.022443693,0.3657779,0.0,0.0,0.10688842,0.0,0.0,0.0
1870,990,0.0,0.06795609,0.13380726,0.0,0.19469614,0.47055548,0.0,0.027044795,0.036989633
1910,830,0.0,0.08586559,0.21822418,0.0,0.13823193,0.38128325,0.0,0.019121781,0.0
2330,990,0.0,0.026102867,0.14992808,0.0,0.052407354,0.59875643,0.0,0.014542528,0.034269992
470,2550,0.0,0.0,0.0,0.031193027,0.021131998,0.0,0.4864959,0.17787346,0.0
1200,2640,0.0,0.0,0.0,0.0,0.025637709,0.015182494,0.07652537,0.48691165,0.08447252
1740,2320,0.0,0.0,0.0,0.0,0.045081597,0.05317437,0.024732286,0.33114573,0.5050189
190,1780,0.0,0.0,0.0,0.32425603,0.04853524,0.0,0.4632652,0.06517501,0.0
2140,1830,0.0,0.0,0.016499005,0.0,0.055067327,0.28994387,0.011305255,0.07332189,0.4568534072758989
2240,2450,0.0,0.0,0.0,0.0,0.019240042,0.046108805,0.0,0.0661158,0.6708003800935676
780,2440,0.0,0.0,0.0,0.03146254,0.035281252,0.0,0.32482752,0.43921155,0.030662624
2570,1900,0.0,0.0,0.013819402,0.0,0.020850237,0.18328966,0.0,0.0,0.3208755065236997
750,740,0.18048605,0.20695926,0.020464385,0.18768546,0.2358331,0.018033667,0.019226551,0.019529833,0.0
2260,10,0.0,0.065886915,0.7126586,0.0,0.015888322,0.041158713,0.0,0.0,0.0
2640,2180,0.0,0.0,0.0,0.0,0.014933278,0.07815267,0.0,0.02566195,0.37155887
1790,820,0.0,0.11869588,0.19662663,0.0,0.18612035,0.3069041,0.0,0.020638753,0.021770338
370,750,0.286192,0.079922274,0.0,0.3711398,0.09044495,0.009938372,0.022969581,0.016022189,0.0
140,2280,0.0,0.0,0.0,0.06906232,0.021695517,0.0,0.75311065,0.08471617,0.0
740,2740,0.0,0.0,0.0,0.017686693,0.018314399,0.0,0.21376435,0.2501091,0.02194482
50,850,0.20907791,0.033330306,0.0,0.48993402517012596,0.04243158,0.0,0.02919708,0.013578126,0.0
1110,50,0.13082637,0.7868313,0.06782294,0.024985962,0.04919382,0.016119307,0.0,0.0,0.0
250,600,0.4493893,0.07650506,0.0,0.27456483,0.05282779,0.0,0.018248176,0.011130759,0.0
10,270,0.6786991,0.0530907,0.0,0.099356,0.019441439,0.0,0.0,0.0,0.0
2620,2530,0.0,0.0,0.0,0.0,0.0,0.03317882,0.0,0.02535591,0.31734226821250205
2750,2200,0.0,0.0,0.0,0.0,0.0,0.06725712,0.0,0.021003356,0.2632314015314678
2590,2480,0.0,0.0,0.0,0.0,0.0,0.038144615,0.0,0.025877312,0.36272812594008286
440,930,0.16583274,0.067115165,0.009060317,0.5016844,0.14200702,0.012463697,0.0363578,0.024712192,0.0
2140,330,0.0,0.090662576,0.73851144,0.0,0.034092955,0.10953891,0.0,0.0,0.0
1750,500,0.02108649,0.23251002,0.3450686,0.0,0.110406786,0.13491094,0.0,0.0,0.0
2150,1720,0.0,0.0,0.018334242,0.0,0.064241275,0.3759169,0.0,0.05974376,0.35124096398342525
2650,250,0.0,0.023958879,0.39114678,0.0,0.0,0.06651378,0.0,0.0,0.0
930,1200,0.04534916,0.07541602,0.0176029,0.2002119,0.6009691,0.038302023,0.049159907,0.06779335,0.01834425
320,200,0.7676566657419781,0.13479851,0.011085775,0.08338012,0.032120638,0.0,0.0,0.0,0.0
60,2050,0.0,0.0,0.0,0.1387164,0.02595524,0.0,0.6464079288303477,0.061373137,0.0
800,2390,0.0,0.0,0.0,0.035373386,0.041914124,0.0,0.31830034,0.49147627,0.031230394
950,1200,0.04363365,0.0735102,0.018897232,0.18820105,0.6209735,0.04063939,0.048376482,0.06943689,0.019812291
1820,620,0.0,0.1611779,0.33075804,0.0,0.116992615,0.2005087,0.0,0.0,0.0
550,420,0.47365592368902754,0.23025525,0.016315322,0.12999828,0.07512554,0.011231583,0.013034411,0.0,0.0
1130,2580,0.0,0.0,0.0,0.0,0.029021276,0.01512564,0.102711156,0.5412241,0.07334981
700,2390,0.0,0.0,0.0,0.038481556,0.0394464,0.0,0.40696743,0.39482453,0.024349732
2480,1170,0.0,0.017091298,0.07688326,0.0,0.037174676,0.57135886,0.0,0.0,0.048696324
970,710,0.111150816,0.30387056,0.0336526,0.10114884,0.3073232,0.028787507,0.016684046,0.019824065,0.0
2510,2000,0.0,0.0,0.0,0.0,0.023386078,0.15295522,0.0,0.03292755,0.4253277697956839
2550,790,0.0,0.02150049,0.2105757,0.0,0.025320176,0.30617222,0.0,0.0,0.0
